run,ber,timelimit,repetition,Module,throughput:last
Thousand_Runs-1899-20200611-02:26:02-46075,1e-7,100,899,Exercise6.client.pppg$o[0].channel,664385.2926134
Thousand_Runs-2427-20200611-02:38:15-46214,1e-7,1000,427,Exercise6.client.pppg$o[0].channel,781194.03578035
Thousand_Runs-1203-20200611-02:23:39-45900,1e-7,100,203,Exercise6.client.pppg$o[0].channel,638527.89124789
Thousand_Runs-420-20200611-02:22:27-45431,1e-7,10,420,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-34-20200611-02:22:08-45331,1e-7,10,34,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-331-20200611-02:22:23-45407,1e-7,10,331,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2168-20200611-02:30:50-46146,1e-7,1000,168,Exercise6.client.pppg$o[0].channel,786269.14587919
Thousand_Runs-2605-20200611-02:42:56-46265,1e-7,1000,605,Exercise6.client.pppg$o[0].channel,756071.09071117
Thousand_Runs-1280-20200611-02:23:53-45919,1e-7,100,280,Exercise6.client.pppg$o[0].channel,665463.31987592
Thousand_Runs-1191-20200611-02:23:37-45897,1e-7,100,191,Exercise6.client.pppg$o[0].channel,635262.24031893
Thousand_Runs-1058-20200611-02:23:09-45678,1e-7,100,58,Exercise6.client.pppg$o[0].channel,687883.19992947
Thousand_Runs-570-20200611-02:22:35-45540,1e-7,10,570,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1935-20200611-02:26:10-46084,1e-7,100,935,Exercise6.client.pppg$o[0].channel,580693.21842497
Thousand_Runs-1092-20200611-02:23:15-45691,1e-7,100,92,Exercise6.client.pppg$o[0].channel,725488.21474472
Thousand_Runs-2338-20200611-02:35:53-46190,1e-7,1000,338,Exercise6.client.pppg$o[0].channel,802062.47332238
Thousand_Runs-2051-20200611-02:28:03-46115,1e-7,1000,51,Exercise6.client.pppg$o[0].channel,767402.66654327
Thousand_Runs-2344-20200611-02:35:42-46192,1e-7,1000,344,Exercise6.client.pppg$o[0].channel,778345.90222471
Thousand_Runs-378-20200611-02:22:25-45419,1e-7,10,378,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-97-20200611-02:22:11-45347,1e-7,10,97,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1765-20200611-02:25:33-46042,1e-7,100,765,Exercise6.client.pppg$o[0].channel,746213.08215619
Thousand_Runs-1450-20200611-02:24:30-45963,1e-7,100,450,Exercise6.client.pppg$o[0].channel,598319.78608565
Thousand_Runs-1515-20200611-02:24:43-45979,1e-7,100,515,Exercise6.client.pppg$o[0].channel,702533.44697732
Thousand_Runs-2676-20200611-02:44:56-46283,1e-7,1000,676,Exercise6.client.pppg$o[0].channel,779111.5855171
Thousand_Runs-2281-20200611-02:34:01-46176,1e-7,1000,281,Exercise6.client.pppg$o[0].channel,786443.73565104
Thousand_Runs-2951-20200611-02:52:58-46362,1e-7,1000,951,Exercise6.client.pppg$o[0].channel,765073.62837676
Thousand_Runs-491-20200611-02:22:31-45489,1e-7,10,491,Exercise6.client.pppg$o[0].channel,171111.31616991
Thousand_Runs-1337-20200611-02:24:07-45935,1e-7,100,337,Exercise6.client.pppg$o[0].channel,700097.27713745
Thousand_Runs-1828-20200611-02:25:46-46058,1e-7,100,828,Exercise6.client.pppg$o[0].channel,697398.84758422
Thousand_Runs-716-20200611-02:22:43-45581,1e-7,10,716,Exercise6.client.pppg$o[0].channel,174869.71145733
Thousand_Runs-4-20200611-02:22:07-45324,1e-7,10,4,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-242-20200611-02:22:18-45385,1e-7,10,242,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-554-20200611-02:22:34-45536,1e-7,10,554,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2540-20200611-02:41:04-46247,1e-7,1000,540,Exercise6.client.pppg$o[0].channel,781385.0260704
Thousand_Runs-2755-20200611-02:47:26-46302,1e-7,1000,755,Exercise6.client.pppg$o[0].channel,766760.41328063
Thousand_Runs-1274-20200611-02:23:54-45918,1e-7,100,274,Exercise6.client.pppg$o[0].channel,710917.51627211
Thousand_Runs-457-20200611-02:22:29-45463,1e-7,10,457,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-869-20200611-02:22:50-45626,1e-7,10,869,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1120-20200611-02:23:21-45789,1e-7,100,120,Exercise6.client.pppg$o[0].channel,613844.84837158
Thousand_Runs-750-20200611-02:22:44-45590,1e-7,10,750,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1021-20200611-02:23:01-45668,1e-7,100,21,Exercise6.client.pppg$o[0].channel,683087.4881356
Thousand_Runs-1371-20200611-02:24:14-45943,1e-7,100,371,Exercise6.client.pppg$o[0].channel,661986.03499141
Thousand_Runs-2498-20200611-02:40:19-46236,1e-7,1000,498,Exercise6.client.pppg$o[0].channel,779410.5277312
Thousand_Runs-2989-20200611-02:53:38-46372,1e-7,1000,989,Exercise6.client.pppg$o[0].channel,771420.35724439
Thousand_Runs-224-20200611-02:22:17-45381,1e-7,10,224,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-859-20200611-02:22:50-45622,1e-7,10,859,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1682-20200611-02:25:16-46021,1e-7,100,682,Exercise6.client.pppg$o[0].channel,588270.60396049
Thousand_Runs-948-20200611-02:22:55-45649,1e-7,10,948,Exercise6.client.pppg$o[0].channel,173616.91302819
Thousand_Runs-1593-20200611-02:24:57-45999,1e-7,100,593,Exercise6.client.pppg$o[0].channel,718402.65007877
Thousand_Runs-1622-20200611-02:25:03-46006,1e-7,100,622,Exercise6.client.pppg$o[0].channel,760533.88017738
Thousand_Runs-2121-20200611-02:29:37-46133,1e-7,1000,121,Exercise6.client.pppg$o[0].channel,776620.84136209
Thousand_Runs-965-20200611-02:22:56-45654,1e-7,10,965,Exercise6.client.pppg$o[0].channel,169858.51774077
Thousand_Runs-1569-20200611-02:24:53-45993,1e-7,100,569,Exercise6.client.pppg$o[0].channel,668006.77816394
Thousand_Runs-1605-20200611-02:24:59-46002,1e-7,100,605,Exercise6.client.pppg$o[0].channel,709397.93689822
Thousand_Runs-876-20200611-02:22:51-45628,1e-7,10,876,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1497-20200611-02:24:38-45975,1e-7,100,497,Exercise6.client.pppg$o[0].channel,705832.43724157
Thousand_Runs-1586-20200611-02:24:57-45997,1e-7,100,586,Exercise6.client.pppg$o[0].channel,723584.3246204
Thousand_Runs-637-20200611-02:22:39-45559,1e-7,10,637,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-982-20200611-02:22:56-45658,1e-7,10,982,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-697-20200611-02:22:42-45575,1e-7,10,697,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1003-20200611-02:22:59-45663,1e-7,100,3,Exercise6.client.pppg$o[0].channel,682596.6273552
Thousand_Runs-2918-20200611-02:51:59-46352,1e-7,1000,918,Exercise6.client.pppg$o[0].channel,792313.08688545
Thousand_Runs-709-20200611-02:22:42-45578,1e-7,10,709,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-893-20200611-02:22:52-45633,1e-7,10,893,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-972-20200611-02:22:56-45656,1e-7,10,972,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1258-20200611-02:23:51-45914,1e-7,100,258,Exercise6.client.pppg$o[0].channel,633008.99676159
Thousand_Runs-2098-20200611-02:29:16-46127,1e-7,1000,98,Exercise6.client.pppg$o[0].channel,768993.71071044
Thousand_Runs-726-20200611-02:22:43-45583,1e-7,10,726,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2935-20200611-02:52:33-46356,1e-7,1000,935,Exercise6.client.pppg$o[0].channel,767727.14815205
Thousand_Runs-1533-20200611-02:24:45-45984,1e-7,100,533,Exercise6.client.pppg$o[0].channel,677840.76298689
Thousand_Runs-805-20200611-02:22:47-45607,1e-7,10,805,Exercise6.client.pppg$o[0].channel,176729.37309368
Thousand_Runs-135-20200611-02:22:13-45356,1e-7,10,135,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1676-20200611-02:25:14-46020,1e-7,100,676,Exercise6.client.pppg$o[0].channel,666258.50131154
Thousand_Runs-2587-20200611-02:42:38-46260,1e-7,1000,587,Exercise6.client.pppg$o[0].channel,767454.89136479
Thousand_Runs-152-20200611-02:22:14-45361,1e-7,10,152,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1409-20200611-02:24:21-45953,1e-7,100,409,Exercise6.client.pppg$o[0].channel,598613.86455458
Thousand_Runs-1917-20200611-02:26:05-46080,1e-7,100,917,Exercise6.client.pppg$o[0].channel,729966.40840683
Thousand_Runs-1443-20200611-02:24:28-45961,1e-7,100,443,Exercise6.client.pppg$o[0].channel,733456.34314052
Thousand_Runs-385-20200611-02:22:26-45421,1e-7,10,385,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-822-20200611-02:22:48-45611,1e-7,10,822,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1426-20200611-02:24:25-45957,1e-7,100,426,Exercise6.client.pppg$o[0].channel,662835.54221274
Thousand_Runs-2192-20200611-02:31:41-46152,1e-7,1000,192,Exercise6.client.pppg$o[0].channel,748604.50051683
Thousand_Runs-2683-20200611-02:45:16-46284,1e-7,1000,683,Exercise6.client.pppg$o[0].channel,788899.7898349
Thousand_Runs-901-20200611-02:22:52-45635,1e-7,10,901,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-626-20200611-02:22:38-45556,1e-7,10,626,Exercise6.client.pppg$o[0].channel,171111.31616991
Thousand_Runs-2666-20200611-02:44:44-46280,1e-7,1000,666,Exercise6.client.pppg$o[0].channel,774485.83805889
Thousand_Runs-2044-20200611-02:27:18-46114,1e-7,1000,44,Exercise6.client.pppg$o[0].channel,767774.62504451
Thousand_Runs-797-20200611-02:22:47-45605,1e-7,10,797,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1522-20200611-02:24:44-45981,1e-7,100,522,Exercise6.client.pppg$o[0].channel,669524.80276957
Thousand_Runs-289-20200611-02:22:21-45397,1e-7,10,289,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2027-20200611-02:27:10-46107,1e-7,1000,27,Exercise6.client.pppg$o[0].channel,784667.3306687
Thousand_Runs-50-20200611-02:22:09-45335,1e-7,10,50,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1693-20200611-02:25:18-46024,1e-7,100,693,Exercise6.client.pppg$o[0].channel,678135.95651211
Thousand_Runs-2433-20200611-02:38:27-46220,1e-7,1000,433,Exercise6.client.pppg$o[0].channel,744056.70022502
Thousand_Runs-2487-20200611-02:39:59-46233,1e-7,1000,487,Exercise6.client.pppg$o[0].channel,787242.82849406
Thousand_Runs-650-20200611-02:22:39-45562,1e-7,10,650,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2444-20200611-02:38:25-46223,1e-7,1000,444,Exercise6.client.pppg$o[0].channel,754997.9495161
Thousand_Runs-2576-20200611-02:42:18-46258,1e-7,1000,576,Exercise6.client.pppg$o[0].channel,807799.03955762
Thousand_Runs-367-20200611-02:22:24-45416,1e-7,10,367,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-472-20200611-02:22:30-45476,1e-7,10,472,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1182-20200611-02:23:35-45895,1e-7,100,182,Exercise6.client.pppg$o[0].channel,683245.06449301
Thousand_Runs-1030-20200611-02:23:03-45670,1e-7,100,30,Exercise6.client.pppg$o[0].channel,719770.19888383
Thousand_Runs-2533-20200611-02:41:06-46245,1e-7,1000,533,Exercise6.client.pppg$o[0].channel,758385.54511904
Thousand_Runs-2266-20200611-02:33:41-46172,1e-7,1000,266,Exercise6.client.pppg$o[0].channel,782426.4157303
Thousand_Runs-324-20200611-02:22:22-45406,1e-7,10,324,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-359-20200611-02:22:24-45414,1e-7,10,359,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-731-20200611-02:22:43-45584,1e-7,10,731,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2525-20200611-02:40:44-46243,1e-7,1000,525,Exercise6.client.pppg$o[0].channel,768523.0013722
Thousand_Runs-316-20200611-02:22:22-45404,1e-7,10,316,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-480-20200611-02:22:31-45482,1e-7,10,480,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2568-20200611-02:41:52-46254,1e-7,1000,568,Exercise6.client.pppg$o[0].channel,772208.68593665
Thousand_Runs-2940-20200611-02:52:13-46358,1e-7,1000,940,Exercise6.client.pppg$o[0].channel,785826.83543938
Thousand_Runs-1928-20200611-02:26:07-46083,1e-7,100,928,Exercise6.client.pppg$o[0].channel,697624.12302159
Thousand_Runs-2681-20200611-02:45:04-46284,1e-7,1000,681,Exercise6.client.pppg$o[0].channel,758621.249661
Thousand_Runs-2274-20200611-02:34:07-46174,1e-7,1000,274,Exercise6.client.pppg$o[0].channel,799943.10222658
Thousand_Runs-1441-20200611-02:24:27-45961,1e-7,100,441,Exercise6.client.pppg$o[0].channel,656575.60817794
Thousand_Runs-1758-20200611-02:25:32-46040,1e-7,100,758,Exercise6.client.pppg$o[0].channel,669447.56379699
Thousand_Runs-1220-20200611-02:23:41-45905,1e-7,100,220,Exercise6.client.pppg$o[0].channel,710536.27121889
Thousand_Runs-1263-20200611-02:23:52-45915,1e-7,100,263,Exercise6.client.pppg$o[0].channel,680484.96935659
Thousand_Runs-2034-20200611-02:27:30-46109,1e-7,1000,34,Exercise6.client.pppg$o[0].channel,783373.00408232
Thousand_Runs-2042-20200611-02:27:31-46113,1e-7,1000,42,Exercise6.client.pppg$o[0].channel,769473.59167989
Thousand_Runs-1999-20200611-02:26:24-46100,1e-7,100,999,Exercise6.client.pppg$o[0].channel,714552.71239484
Thousand_Runs-2505-20200611-02:40:15-46238,1e-7,1000,505,Exercise6.client.pppg$o[0].channel,759810.65571413
Thousand_Runs-789-20200611-02:22:46-45602,1e-7,10,789,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1863-20200611-02:25:55-46066,1e-7,100,863,Exercise6.client.pppg$o[0].channel,701593.38384665
Thousand_Runs-967-20200611-02:22:56-45654,1e-7,10,967,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1005-20200611-02:22:58-45664,1e-7,100,5,Exercise6.client.pppg$o[0].channel,608302.3672169
Thousand_Runs-2246-20200611-02:33:14-46167,1e-7,1000,246,Exercise6.client.pppg$o[0].channel,791386.78413144
Thousand_Runs-1291-20200611-02:23:58-45923,1e-7,100,291,Exercise6.client.pppg$o[0].channel,718334.48628553
Thousand_Runs-2596-20200611-02:42:44-46263,1e-7,1000,596,Exercise6.client.pppg$o[0].channel,784910.92215548
Thousand_Runs-537-20200611-02:22:33-45530,1e-7,10,537,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1433-20200611-02:24:26-45959,1e-7,100,433,Exercise6.client.pppg$o[0].channel,695684.36474704
Thousand_Runs-618-20200611-02:22:38-45553,1e-7,10,618,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2203-20200611-02:32:01-46154,1e-7,1000,203,Exercise6.client.pppg$o[0].channel,779422.70020469
Thousand_Runs-19-20200611-02:22:08-45327,1e-7,10,19,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-401-20200611-02:22:26-45425,1e-7,10,401,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1081-20200611-02:23:14-45688,1e-7,100,81,Exercise6.client.pppg$o[0].channel,702331.69930026
Thousand_Runs-2070-20200611-02:28:23-46120,1e-7,1000,70,Exercise6.client.pppg$o[0].channel,769886.4225232
Thousand_Runs-395-20200611-02:22:26-45423,1e-7,10,395,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1509-20200611-02:24:40-45978,1e-7,100,509,Exercise6.client.pppg$o[0].channel,719386.49289683
Thousand_Runs-1800-20200611-02:25:39-46051,1e-7,100,800,Exercise6.client.pppg$o[0].channel,656384.11729609
Thousand_Runs-1843-20200611-02:25:51-46061,1e-7,100,843,Exercise6.client.pppg$o[0].channel,635063.80271569
Thousand_Runs-1835-20200611-02:25:48-46059,1e-7,100,835,Exercise6.client.pppg$o[0].channel,724729.8507834
Thousand_Runs-1461-20200611-02:24:31-45966,1e-7,100,461,Exercise6.client.pppg$o[0].channel,614004.96955591
Thousand_Runs-1941-20200611-02:26:11-46086,1e-7,100,941,Exercise6.client.pppg$o[0].channel,721186.79312642
Thousand_Runs-2927-20200611-02:52:06-46354,1e-7,1000,927,Exercise6.client.pppg$o[0].channel,780948.84637506
Thousand_Runs-939-20200611-02:22:54-45645,1e-7,10,939,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1348-20200611-02:24:07-45938,1e-7,100,348,Exercise6.client.pppg$o[0].channel,721801.15299136
Thousand_Runs-2846-20200611-02:49:39-46327,1e-7,1000,846,Exercise6.client.pppg$o[0].channel,754963.82275383
Thousand_Runs-2889-20200611-02:50:57-46342,1e-7,1000,889,Exercise6.client.pppg$o[0].channel,803158.29225743
Thousand_Runs-2774-20200611-02:47:46-46309,1e-7,1000,774,Exercise6.client.pppg$o[0].channel,797678.8640828
Thousand_Runs-565-20200611-02:22:35-45539,1e-7,10,565,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1169-20200611-02:23:31-45892,1e-7,100,169,Exercise6.client.pppg$o[0].channel,735223.20367057
Thousand_Runs-459-20200611-02:22:30-45463,1e-7,10,459,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2174-20200611-02:31:04-46147,1e-7,1000,174,Exercise6.client.pppg$o[0].channel,758651.74900164
Thousand_Runs-2898-20200611-02:51:30-46346,1e-7,1000,898,Exercise6.client.pppg$o[0].channel,778197.71832578
Thousand_Runs-2855-20200611-02:50:13-46332,1e-7,1000,855,Exercise6.client.pppg$o[0].channel,786713.90512948
Thousand_Runs-646-20200611-02:22:39-45561,1e-7,10,646,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-142-20200611-02:22:13-45358,1e-7,10,142,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1178-20200611-02:23:35-45894,1e-7,100,178,Exercise6.client.pppg$o[0].channel,634506.59725939
Thousand_Runs-2351-20200611-02:36:02-46193,1e-7,1000,351,Exercise6.client.pppg$o[0].channel,768072.22098759
Thousand_Runs-689-20200611-02:22:41-45573,1e-7,10,689,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1010-20200611-02:22:59-45665,1e-7,100,10,Exercise6.client.pppg$o[0].channel,673181.18486915
Thousand_Runs-1771-20200611-02:25:34-46043,1e-7,100,771,Exercise6.client.pppg$o[0].channel,659481.87476953
Thousand_Runs-32-20200611-02:22:08-45331,1e-7,10,32,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1111-20200611-02:23:20-45786,1e-7,100,111,Exercise6.client.pppg$o[0].channel,733239.65530154
Thousand_Runs-1700-20200611-02:25:19-46026,1e-7,100,700,Exercise6.client.pppg$o[0].channel,812638.02792619
Thousand_Runs-2998-20200611-02:54:06-46374,1e-7,1000,998,Exercise6.client.pppg$o[0].channel,777732.80692799
Thousand_Runs-1871-20200611-02:25:56-46068,1e-7,100,871,Exercise6.client.pppg$o[0].channel,699841.6495536
Thousand_Runs-467-20200611-02:22:30-45468,1e-7,10,467,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2131-20200611-02:30:14-46135,1e-7,1000,131,Exercise6.client.pppg$o[0].channel,781700.65267034
Thousand_Runs-2103-20200611-02:29:23-46128,1e-7,1000,103,Exercise6.client.pppg$o[0].channel,793114.73225158
Thousand_Runs-580-20200611-02:22:36-45543,1e-7,10,580,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1363-20200611-02:24:12-45941,1e-7,100,363,Exercise6.client.pppg$o[0].channel,688240.26456608
Thousand_Runs-2827-20200611-02:49:17-46322,1e-7,1000,827,Exercise6.client.pppg$o[0].channel,761202.12397352
Thousand_Runs-1658-20200611-02:25:10-46015,1e-7,100,658,Exercise6.client.pppg$o[0].channel,588099.6936577
Thousand_Runs-2703-20200611-02:45:46-46289,1e-7,1000,703,Exercise6.client.pppg$o[0].channel,793669.072
Thousand_Runs-2746-20200611-02:46:57-46300,1e-7,1000,746,Exercise6.client.pppg$o[0].channel,797495.10777613
Thousand_Runs-2062-20200611-02:27:58-46118,1e-7,1000,62,Exercise6.client.pppg$o[0].channel,783726.6120267
Thousand_Runs-2238-20200611-02:32:51-46165,1e-7,1000,238,Exercise6.client.pppg$o[0].channel,779331.69121912
Thousand_Runs-1107-20200611-02:23:19-45785,1e-7,100,107,Exercise6.client.pppg$o[0].channel,650092.07631531
Thousand_Runs-1068-20200611-02:23:11-45682,1e-7,100,68,Exercise6.client.pppg$o[0].channel,666822.14448341
Thousand_Runs-1615-20200611-02:25:03-46004,1e-7,100,615,Exercise6.client.pppg$o[0].channel,595704.03868081
Thousand_Runs-1282-20200611-02:23:55-45919,1e-7,100,282,Exercise6.client.pppg$o[0].channel,752542.91120151
Thousand_Runs-170-20200611-02:22:15-45366,1e-7,10,170,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-439-20200611-02:22:28-45442,1e-7,10,439,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1937-20200611-02:26:10-46085,1e-7,100,937,Exercise6.client.pppg$o[0].channel,725409.80195706
Thousand_Runs-6-20200611-02:22:07-45324,1e-7,10,6,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-552-20200611-02:22:34-45536,1e-7,10,552,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-803-20200611-02:22:47-45606,1e-7,10,803,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1335-20200611-02:24:06-45934,1e-7,100,335,Exercise6.client.pppg$o[0].channel,639277.42074634
Thousand_Runs-2194-20200611-02:31:53-46152,1e-7,1000,194,Exercise6.client.pppg$o[0].channel,792311.30022318
Thousand_Runs-2631-20200611-02:43:57-46271,1e-7,1000,631,Exercise6.client.pppg$o[0].channel,764369.90501397
Thousand_Runs-465-20200611-02:22:30-45468,1e-7,10,465,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-52-20200611-02:22:09-45336,1e-7,10,52,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2674-20200611-02:45:08-46282,1e-7,1000,674,Exercise6.client.pppg$o[0].channel,795856.80847305
Thousand_Runs-95-20200611-02:22:11-45346,1e-7,10,95,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2389-20200611-02:37:08-46203,1e-7,1000,389,Exercise6.client.pppg$o[0].channel,779122.46442353
Thousand_Runs-2346-20200611-02:35:55-46192,1e-7,1000,346,Exercise6.client.pppg$o[0].channel,755367.67825753
Thousand_Runs-2453-20200611-02:38:54-46225,1e-7,1000,453,Exercise6.client.pppg$o[0].channel,788667.31727629
Thousand_Runs-244-20200611-02:22:18-45386,1e-7,10,244,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-137-20200611-02:22:13-45357,1e-7,10,137,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1678-20200611-02:25:15-46020,1e-7,100,678,Exercise6.client.pppg$o[0].channel,697201.81631502
Thousand_Runs-287-20200611-02:22:20-45395,1e-7,10,287,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-2753-20200611-02:47:13-46302,1e-7,1000,753,Exercise6.client.pppg$o[0].channel,775167.83683259
Thousand_Runs-2496-20200611-02:40:06-46236,1e-7,1000,496,Exercise6.client.pppg$o[0].channel,775496.40882332
Thousand_Runs-501-20200611-02:22:31-45497,1e-7,10,501,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1066-20200611-02:23:12-45681,1e-7,100,66,Exercise6.client.pppg$o[0].channel,692351.61730811
Thousand_Runs-544-20200611-02:22:34-45533,1e-7,10,544,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1023-20200611-02:23:03-45668,1e-7,100,23,Exercise6.client.pppg$o[0].channel,687543.85983164
Thousand_Runs-2710-20200611-02:45:59-46291,1e-7,1000,710,Exercise6.client.pppg$o[0].channel,792762.98311748
Thousand_Runs-572-20200611-02:22:35-45541,1e-7,10,572,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1213-20200611-02:23:41-45903,1e-7,100,213,Exercise6.client.pppg$o[0].channel,720700.65912781
Thousand_Runs-2425-20200611-02:38:02-46214,1e-7,1000,425,Exercise6.client.pppg$o[0].channel,764324.38693257
Thousand_Runs-2166-20200611-02:31:01-46145,1e-7,1000,166,Exercise6.client.pppg$o[0].channel,768878.62978449
Thousand_Runs-2123-20200611-02:29:49-46133,1e-7,1000,123,Exercise6.client.pppg$o[0].channel,767715.3785075
Thousand_Runs-2603-20200611-02:43:05-46264,1e-7,1000,603,Exercise6.client.pppg$o[0].channel,772990.06171778
Thousand_Runs-2518-20200611-02:40:46-46241,1e-7,1000,518,Exercise6.client.pppg$o[0].channel,798126.99885172
Thousand_Runs-874-20200611-02:22:51-45627,1e-7,10,874,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1943-20200611-02:26:12-46086,1e-7,100,943,Exercise6.client.pppg$o[0].channel,762179.57657259
Thousand_Runs-831-20200611-02:22:48-45613,1e-7,10,831,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1986-20200611-02:26:21-46097,1e-7,100,986,Exercise6.client.pppg$o[0].channel,715755.05948645
Thousand_Runs-109-20200611-02:22:11-45349,1e-7,10,109,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1094-20200611-02:23:16-45691,1e-7,100,94,Exercise6.client.pppg$o[0].channel,712595.42604795
Thousand_Runs-1513-20200611-02:24:42-45979,1e-7,100,513,Exercise6.client.pppg$o[0].channel,596952.10759566
Thousand_Runs-1607-20200611-02:25:01-46002,1e-7,100,607,Exercise6.client.pppg$o[0].channel,607631.47312765
Thousand_Runs-1684-20200611-02:25:15-46022,1e-7,100,684,Exercise6.client.pppg$o[0].channel,678356.63245778
Thousand_Runs-2933-20200611-02:52:20-46356,1e-7,1000,933,Exercise6.client.pppg$o[0].channel,781559.40196531
Thousand_Runs-24-20200611-02:22:08-45329,1e-7,10,24,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1256-20200611-02:23:50-45914,1e-7,100,256,Exercise6.client.pppg$o[0].channel,730627.57934595
Thousand_Runs-795-20200611-02:22:47-45603,1e-7,10,795,Exercise6.client.pppg$o[0].channel,176122.50988647
Thousand_Runs-1399-20200611-02:24:19-45950,1e-7,100,399,Exercise6.client.pppg$o[0].channel,688134.83440553
Thousand_Runs-1428-20200611-02:24:23-45958,1e-7,100,428,Exercise6.client.pppg$o[0].channel,616027.15075996
Thousand_Runs-2589-20200611-02:42:30-46261,1e-7,1000,589,Exercise6.client.pppg$o[0].channel,764793.62644644
