Q1,0.071123577,,,Condition,Group,Color
Q3,0.130871762,,,Y <= 0.15,A,Blue
IQR,0.059748184,,,Y > 0.15,B,Red
Lower Bound,-0.018498699,,,,,
Upper Bound,0.220494038,,,,,
,,,,,,
Time,E2E Delay,OUTLIER?,,Group,A,B
749.306329,0.11,No,No,A,0.106329032,#N/A
749.34093,0.10,No,No,A,0.100930032,#N/A
749.38608,0.11,No,No,A,0.106080032,#N/A
749.429723,0.11,No,No,A,0.109723032,#N/A
749.455282,0.10,No,No,A,0.095282032,#N/A
749.485362,0.09,No,No,A,0.085362032,#N/A
749.530512,0.09,No,No,A,0.090512032,#N/A
749.577169,0.10,No,No,A,0.097169032,#N/A
749.598207,0.08,No,No,A,0.078207032,#N/A
749.6223346,0.06,No,No,A,0.062334627,#N/A
749.6631229,0.06,No,No,A,0.063122932,#N/A
749.7076875,0.07,No,No,A,0.067687518,#N/A
749.7453025,0.07,No,No,A,0.065302518,#N/A
749.7841544,0.06,No,No,A,0.064154373,#N/A
749.8234919,0.06,No,No,A,0.063491908,#N/A
749.8670364,0.07,No,No,A,0.067036385,#N/A
749.9073315,0.07,No,No,A,0.067331463,#N/A
749.9474341,0.07,No,No,A,0.0674341,#N/A
749.9879745,0.07,No,No,A,0.067974507,#N/A
750.0436735,0.08,No,No,A,0.083673507,#N/A
750.0978655,0.10,No,No,A,0.097865507,#N/A
750.1520575,0.11,No,No,A,0.112057507,#N/A
750.1911795,0.11,No,No,A,0.111179507,#N/A
750.2363295,0.12,No,No,A,0.116329507,#N/A
750.2739445,0.11,No,No,A,0.113944507,#N/A
750.3085455,0.11,No,No,A,0.108545507,#N/A
750.3521885,0.11,No,No,A,0.112188507,#N/A
750.3943245,0.11,No,No,A,0.114324507,#N/A
750.4334465,0.11,No,No,A,0.113446507,#N/A
750.4740755,0.11,No,No,A,0.114075507,#N/A
750.5147045,0.11,No,No,A,0.114704507,#N/A
750.5523195,0.11,No,No,A,0.112319507,#N/A
750.5944555,0.11,No,No,A,0.114455507,#N/A
750.6380985,0.12,No,No,A,0.118098507,#N/A
750.6757135,0.12,No,No,A,0.115713507,#N/A
750.7163425,0.12,No,No,A,0.116342507,#N/A
750.7569715,0.12,No,No,A,0.116971507,#N/A
750.7960935,0.12,No,No,A,0.116093507,#N/A
750.8382295,0.12,No,No,A,0.118229507,#N/A
750.8803655,0.12,No,No,A,0.120365507,#N/A
750.9149665,0.11,No,No,A,0.114966507,#N/A
750.9616235,0.12,No,No,A,0.121623507,#N/A
751.0007455,0.12,No,No,A,0.120745507,#N/A
751.0458955,0.13,No,No,A,0.125895507,#N/A
751.0804965,0.12,No,No,A,0.120496507,#N/A
751.1196185,0.12,No,No,A,0.119618507,#N/A
751.1602475,0.12,No,No,A,0.120247507,#N/A
751.2008765,0.12,No,No,A,0.120876507,#N/A
751.2415055,0.12,No,No,A,0.121505507,#N/A
751.2821345,0.12,No,No,A,0.122134507,#N/A
751.3212565,0.12,No,No,A,0.121256507,#N/A
751.3618855,0.12,No,No,A,0.121885507,#N/A
751.4040215,0.12,No,No,A,0.124021507,#N/A
751.4416365,0.12,No,No,A,0.121636507,#N/A
751.4837725,0.12,No,No,A,0.123772507,#N/A
751.5244015,0.12,No,No,A,0.124401507,#N/A
751.5590025,0.12,No,No,A,0.119002507,#N/A
751.6056595,0.13,No,No,A,0.125659507,#N/A
751.6447815,0.12,No,No,A,0.124781507,#N/A
751.6763685,0.12,No,No,A,0.116368507,#N/A
751.7260395,0.13,No,No,A,0.126039507,#N/A
751.7666685,0.13,No,No,A,0.126668507,#N/A
751.7967485,0.12,No,No,A,0.116748507,#N/A
751.8283355,0.11,No,No,A,0.108335507,#N/A
751.8704715,0.11,No,No,A,0.110471507,#N/A
751.9156215,0.12,No,No,A,0.115621507,#N/A
751.9472085,0.11,No,No,A,0.107208507,#N/A
751.9682465,0.09,No,No,A,0.088246507,#N/A
751.9938055,0.07,No,No,A,0.073805507,#N/A
752.0434765,0.08,No,No,A,0.083476507,#N/A
752.0705425,0.07,No,No,A,0.070542507,#N/A
752.1090443,0.07,No,No,A,0.069044265,#N/A
752.14295,0.06,No,No,A,0.062950046,#N/A
752.1849235,0.06,No,No,A,0.064923529,#N/A
752.2346356,0.07,No,No,A,0.074635588,#N/A
752.2677296,0.07,No,No,A,0.067729588,#N/A
752.3128358,0.07,No,No,A,0.072835795,#N/A
752.3450269,0.07,No,No,A,0.065026939,#N/A
752.3946219,0.07,No,No,A,0.074621947,#N/A
752.4518279,0.09,No,No,A,0.091827947,#N/A
752.5195829,0.12,No,No,A,0.119582947,#N/A
752.5662399,0.13,No,No,A,0.126239947,#N/A
752.6068689,0.13,No,No,A,0.126868947,#N/A
752.6520189,0.13,No,No,A,0.132018947,#N/A
752.6866199,0.13,No,No,A,0.126619947,#N/A
752.7287559,0.13,No,No,A,0.128755947,#N/A
752.7739059,0.13,No,No,A,0.133905947,#N/A
752.8160419,0.14,No,No,A,0.136041947,#N/A
752.8551639,0.14,No,No,A,0.135163947,#N/A
752.8927789,0.13,No,No,A,0.132778947,#N/A
752.9319009,0.13,No,No,A,0.131900947,#N/A
752.9710229,0.13,No,No,A,0.131022947,#N/A
753.0161729,0.14,No,No,A,0.136172947,#N/A
753.0537879,0.13,No,No,A,0.133787947,#N/A
753.0944169,0.13,No,No,A,0.134416947,#N/A
753.1350459,0.14,No,No,A,0.135045947,#N/A
753.1741679,0.13,No,No,A,0.134167947,#N/A
753.2147969,0.13,No,No,A,0.134796947,#N/A
753.2539189,0.13,No,No,A,0.133918947,#N/A
753.2945479,0.13,No,No,A,0.134547947,#N/A
753.3366839,0.14,No,No,A,0.136683947,#N/A
753.3712849,0.13,No,No,A,0.131284947,#N/A
753.4194489,0.14,No,No,A,0.139448947,#N/A
753.4555569,0.14,No,No,A,0.135556947,#N/A
753.4856369,0.13,No,No,A,0.125636947,#N/A
753.5353079,0.14,No,No,A,0.135307947,#N/A
753.5759369,0.14,No,No,A,0.135936947,#N/A
753.6075239,0.13,No,No,A,0.127523947,#N/A
753.6315759,0.11,No,No,A,0.111575947,#N/A
753.6661769,0.11,No,No,A,0.106176947,#N/A
753.7203689,0.12,No,No,A,0.120368947,#N/A
753.7444209,0.10,No,No,A,0.104420947,#N/A
753.7684729,0.09,No,No,A,0.088472947,#N/A
753.7895109,0.07,No,No,A,0.069510947,#N/A
753.825099,0.07,No,No,A,0.065099007,#N/A
753.880798,0.08,No,No,A,0.080798007,#N/A
753.9029191,0.06,No,No,A,0.062919113,#N/A
753.9471538,0.07,No,No,A,0.067153782,#N/A
753.98453,0.06,No,No,A,0.064529989,#N/A
754.0392857,0.08,No,No,A,0.079285707,#N/A
754.0964917,0.10,No,No,A,0.096491707,#N/A
754.1627397,0.12,No,No,A,0.122739707,#N/A
754.2199457,0.14,No,No,A,0.139945707,#N/A
754.2575607,0.14,No,No,A,0.137560707,#N/A
754.2996967,0.14,No,No,A,0.139696707,#N/A
754.3418327,0.14,No,No,A,0.141832707,#N/A
754.3824617,0.14,No,No,A,0.142461707,#N/A
754.4230907,0.14,No,No,A,0.143090707,#N/A
754.4667337,0.15,No,No,A,0.146733707,#N/A
754.5013347,0.14,No,No,A,0.141334707,#N/A
754.5419637,0.14,No,No,A,0.141963707,#N/A
754.5825927,0.14,No,No,A,0.142592707,#N/A
754.6262357,0.15,No,No,A,0.146235707,#N/A
754.6638507,0.14,No,No,A,0.143850707,#N/A
754.7029727,0.14,No,No,A,0.142972707,#N/A
754.7451087,0.15,No,No,A,0.145108707,#N/A
754.7857377,0.15,No,No,A,0.145737707,#N/A
754.8248597,0.14,No,No,A,0.144859707,#N/A
754.8654887,0.15,No,No,A,0.145488707,#N/A
754.9091317,0.15,No,No,A,0.149131707,#N/A
754.9452397,0.15,No,No,A,0.145239707,#N/A
754.9843617,0.14,No,No,A,0.144361707,#N/A
755.0264977,0.15,No,No,A,0.146497707,#N/A
755.0686337,0.15,No,No,A,0.148633707,#N/A
755.1047417,0.14,No,No,A,0.144741707,#N/A
755.1483847,0.15,No,No,A,0.148384707,#N/A
755.1905207,0.15,No,No,B,#N/A,0.150520707
755.2251217,0.15,No,No,A,0.145121707,#N/A
755.2702717,0.15,No,No,B,#N/A,0.150271707
755.3109007,0.15,No,No,B,#N/A,0.150900707
755.3485157,0.15,No,No,A,0.148515707,#N/A
755.3906517,0.15,No,No,B,#N/A,0.150651707
755.4297737,0.15,No,No,A,0.149773707,#N/A
755.4673887,0.15,No,No,A,0.147388707,#N/A
755.5080177,0.15,No,No,A,0.148017707,#N/A
755.5501537,0.15,No,No,B,#N/A,0.150153707
755.5907827,0.15,No,No,B,#N/A,0.150782707
755.6314117,0.15,No,No,B,#N/A,0.151411707
755.6705337,0.15,No,No,B,#N/A,0.150533707
755.7126697,0.15,No,No,B,#N/A,0.152669707
755.7502847,0.15,No,No,B,#N/A,0.150284707
755.7939277,0.15,No,No,B,#N/A,0.153927707
755.8315427,0.15,No,No,B,#N/A,0.151542707
755.8721717,0.15,No,No,B,#N/A,0.152171707
755.9097867,0.15,No,No,A,0.149786707,#N/A
755.9474017,0.15,No,No,A,0.147401707,#N/A
755.9940587,0.15,No,No,B,#N/A,0.154058707
756.0346877,0.15,No,No,B,#N/A,0.154687707
756.0738097,0.15,No,No,B,#N/A,0.153809707
756.1159457,0.16,No,No,B,#N/A,0.155945707
756.1535607,0.15,No,No,B,#N/A,0.153560707
756.1956967,0.16,No,No,B,#N/A,0.155696707
756.2378327,0.16,No,No,B,#N/A,0.157832707
756.2754477,0.16,No,No,B,#N/A,0.155447707
756.3145697,0.15,No,No,B,#N/A,0.154569707
756.3431427,0.14,No,No,A,0.143142707,#N/A
756.3973347,0.16,No,No,B,#N/A,0.157334707
756.4319357,0.15,No,No,B,#N/A,0.151935707
756.4665367,0.15,No,No,A,0.146536707,#N/A
756.5131937,0.15,No,No,B,#N/A,0.153193707
756.5553297,0.16,No,No,B,#N/A,0.155329707
756.5914377,0.15,No,No,B,#N/A,0.151437707
756.6260387,0.15,No,No,A,0.146038707,#N/A
756.6787237,0.16,No,No,B,#N/A,0.158723707
756.7148317,0.15,No,No,B,#N/A,0.154831707
756.7524467,0.15,No,No,B,#N/A,0.152446707
756.7975967,0.16,No,No,B,#N/A,0.157596707
756.8337047,0.15,No,No,B,#N/A,0.153704707
756.8743337,0.15,No,No,B,#N/A,0.154333707
756.9164697,0.16,No,No,B,#N/A,0.156469707
756.9570987,0.16,No,No,B,#N/A,0.157098707
756.9932067,0.15,No,No,B,#N/A,0.153206707
757.0413707,0.16,No,No,B,#N/A,0.161370707
757.0789857,0.16,No,No,B,#N/A,0.158985707
757.1150937,0.16,No,No,B,#N/A,0.155093707
757.1557227,0.16,No,No,B,#N/A,0.155722707
757.1993657,0.16,No,No,B,#N/A,0.159365707
757.2384877,0.16,No,No,B,#N/A,0.158487707
757.2776097,0.16,No,No,B,#N/A,0.157609707
757.3152247,0.16,No,No,B,#N/A,0.155224707
757.3513327,0.15,No,No,B,#N/A,0.151332707
757.3994967,0.16,No,No,B,#N/A,0.159496707
757.4401257,0.16,No,No,B,#N/A,0.160125707
757.4506147,0.13,No,No,A,0.130614707,#N/A
757.4520617,0.09,No,No,A,0.092061707,#N/A
757.4648652,0.06,No,No,A,0.064865204,#N/A
757.5057856,0.07,No,No,A,0.065785563,#N/A
757.5435881,0.06,No,No,A,0.063588124,#N/A
757.5977801,0.08,No,No,A,0.077780124,#N/A
757.6244574,0.06,No,No,A,0.064457385,#N/A
757.6633325,0.06,No,No,A,0.063332476,#N/A
757.707751,0.07,No,No,A,0.06775104,#N/A
757.767971,0.09,No,No,A,0.08797104,#N/A
757.785995,0.07,No,No,A,0.06599504,#N/A
757.822928,0.06,No,No,A,0.062927988,#N/A
757.8627824,0.06,No,No,A,0.06278238,#N/A
757.9114363,0.07,No,No,A,0.07143632,#N/A
757.9490513,0.07,No,No,A,0.06905132,#N/A
757.984816,0.06,No,No,A,0.064815986,#N/A
758.0230576,0.06,No,No,A,0.063057614,#N/A
758.0727286,0.07,No,No,A,0.072728614,#N/A
758.1299346,0.09,No,No,A,0.089934614,#N/A
758.1434376,0.06,No,No,A,0.063437614,#N/A
758.1865375,0.07,No,No,A,0.066537465,#N/A
758.2284005,0.07,No,No,A,0.068400549,#N/A
758.2720435,0.07,No,No,A,0.072043549,#N/A
758.3033074,0.06,No,No,A,0.063307382,#N/A
758.3492451,0.07,No,No,A,0.069245127,#N/A
758.3883366,0.07,No,No,A,0.068336632,#N/A
758.4274586,0.07,No,No,A,0.067458632,#N/A
758.4665806,0.07,No,No,A,0.066580632,#N/A
758.5067009,0.07,No,No,A,0.066700872,#N/A
758.5477205,0.07,No,No,A,0.067720549,#N/A
758.5898565,0.07,No,No,A,0.069856549,#N/A
758.6274715,0.07,No,No,A,0.067471549,#N/A
758.6674959,0.07,No,No,A,0.067495949,#N/A
758.7072142,0.07,No,No,A,0.06721421,#N/A
758.7523642,0.07,No,No,A,0.07236421,#N/A
758.7840667,0.06,No,No,A,0.064066692,#N/A
758.8274084,0.07,No,No,A,0.067408382,#N/A
758.8680374,0.07,No,No,A,0.068037382,#N/A
758.9058048,0.07,No,No,A,0.065804816,#N/A
758.9479408,0.07,No,No,A,0.067940816,#N/A
758.9880805,0.07,No,No,A,0.068080549,#N/A
759.0272025,0.07,No,No,A,0.067202549,#N/A
759.0708455,0.07,No,No,A,0.070845549,#N/A
759.1099675,0.07,No,No,A,0.069967549,#N/A
759.1493354,0.07,No,No,A,0.069335382,#N/A
759.1914714,0.07,No,No,A,0.071471382,#N/A
759.2290864,0.07,No,No,A,0.069086382,#N/A
759.2712224,0.07,No,No,A,0.071222382,#N/A
759.3085181,0.07,No,No,A,0.068518127,#N/A
759.3471703,0.07,No,No,A,0.06717034,#N/A
759.3877993,0.07,No,No,A,0.06779934,#N/A
759.4314423,0.07,No,No,A,0.07144234,#N/A
759.4679445,0.07,No,No,A,0.067944465,#N/A
759.5076284,0.07,No,No,A,0.067628382,#N/A
759.5467504,0.07,No,No,A,0.066750382,#N/A
759.5919004,0.07,No,No,A,0.071900382,#N/A
759.6310224,0.07,No,No,A,0.071022382,#N/A
759.6671304,0.07,No,No,A,0.067130382,#N/A
759.7110906,0.07,No,No,A,0.071090632,#N/A
759.7502126,0.07,No,No,A,0.070212632,#N/A
759.7893346,0.07,No,No,A,0.069334632,#N/A
759.8344846,0.07,No,No,A,0.074484632,#N/A
759.8705926,0.07,No,No,A,0.070592632,#N/A
759.9112216,0.07,No,No,A,0.071221632,#N/A
759.9518506,0.07,No,No,A,0.071850632,#N/A
759.9909726,0.07,No,No,A,0.070972632,#N/A
760.0346156,0.07,No,No,A,0.074615632,#N/A
760.0707236,0.07,No,No,A,0.070723632,#N/A
760.1143666,0.07,No,No,A,0.074366632,#N/A
760.1519816,0.07,No,No,A,0.071981632,#N/A
760.1941176,0.07,No,No,A,0.074117632,#N/A
760.2377606,0.08,No,No,A,0.077760632,#N/A
760.2738686,0.07,No,No,A,0.073868632,#N/A
760.3160046,0.08,No,No,A,0.076004632,#N/A
760.3536196,0.07,No,No,A,0.073619632,#N/A
760.3942486,0.07,No,No,A,0.074248632,#N/A
760.4363846,0.08,No,No,A,0.076384632,#N/A
760.4785206,0.08,No,No,A,0.078520632,#N/A
760.5161356,0.08,No,No,A,0.076135632,#N/A
760.5567646,0.08,No,No,A,0.076764632,#N/A
760.6004076,0.08,No,No,A,0.080407632,#N/A
760.6274736,0.07,No,No,A,0.067473632,#N/A
760.6756376,0.08,No,No,A,0.075637632,#N/A
760.7177736,0.08,No,No,A,0.077773632,#N/A
760.7523746,0.07,No,No,A,0.072374632,#N/A
760.8005386,0.08,No,No,A,0.080538632,#N/A
760.8396606,0.08,No,No,A,0.079660632,#N/A
760.8787826,0.08,No,No,A,0.078782632,#N/A
760.9194116,0.08,No,No,A,0.079411632,#N/A
760.9509986,0.07,No,No,A,0.070998632,#N/A
760.9991626,0.08,No,No,A,0.079162632,#N/A
761.0412986,0.08,No,No,A,0.081298632,#N/A
761.0743926,0.07,No,No,A,0.074392632,#N/A
761.1047368,0.06,No,No,A,0.064736757,#N/A
761.1554169,0.08,No,No,A,0.075416934,#N/A
761.2081019,0.09,No,No,A,0.088101934,#N/A
761.2276329,0.07,No,No,A,0.067632934,#N/A
761.263502,0.06,No,No,A,0.063501985,#N/A
761.3038085,0.06,No,No,A,0.063808493,#N/A
761.3525441,0.07,No,No,A,0.072544097,#N/A
761.3931731,0.07,No,No,A,0.073173097,#N/A
761.4234071,0.06,No,No,A,0.063407098,#N/A
761.4637571,0.06,No,No,A,0.063757052,#N/A
761.5023346,0.06,No,No,A,0.062334627,#N/A
761.54741,0.07,No,No,A,0.067409992,#N/A
761.606123,0.09,No,No,A,0.086122992,#N/A
761.672371,0.11,No,No,A,0.112370992,#N/A
761.691902,0.09,No,No,A,0.091901992,#N/A
761.72801,0.09,No,No,A,0.088009992,#N/A
761.770146,0.09,No,No,A,0.090145992,#N/A
761.810775,0.09,No,No,A,0.090774992,#N/A
761.851404,0.09,No,No,A,0.091403992,#N/A
761.890526,0.09,No,No,A,0.090525992,#N/A
761.931155,0.09,No,No,A,0.091154992,#N/A
761.970277,0.09,No,No,A,0.090276992,#N/A
762.012413,0.09,No,No,A,0.092412992,#N/A
762.054549,0.09,No,No,A,0.094548992,#N/A
762.092164,0.09,No,No,A,0.092163992,#N/A
762.132793,0.09,No,No,A,0.092792992,#N/A
762.171915,0.09,No,No,A,0.091914992,#N/A
762.212544,0.09,No,No,A,0.092543992,#N/A
762.253173,0.09,No,No,A,0.093172992,#N/A
762.293802,0.09,No,No,A,0.093801992,#N/A
762.335938,0.10,No,No,A,0.095937992,#N/A
762.376567,0.10,No,No,A,0.096566992,#N/A
762.418703,0.10,No,No,A,0.098702992,#N/A
762.454811,0.09,No,No,A,0.094810992,#N/A
762.49544,0.10,No,No,A,0.095439992,#N/A
762.536069,0.10,No,No,A,0.096068992,#N/A
762.576698,0.10,No,No,A,0.096697992,#N/A
762.61582,0.10,No,No,A,0.095819992,#N/A
762.647407,0.09,No,No,A,0.087406992,#N/A
762.695571,0.10,No,No,A,0.095570992,#N/A
762.737707,0.10,No,No,A,0.097706992,#N/A
762.775322,0.10,No,No,A,0.095321992,#N/A
762.823486,0.10,No,No,A,0.103485992,#N/A
762.858087,0.10,No,No,A,0.098086992,#N/A
762.895702,0.10,No,No,A,0.095701992,#N/A
762.936331,0.10,No,No,A,0.096330992,#N/A
762.979974,0.10,No,No,A,0.099973992,#N/A
763.019096,0.10,No,No,A,0.099095992,#N/A
763.056711,0.10,No,No,A,0.096710992,#N/A
763.101861,0.10,No,No,A,0.101860992,#N/A
763.137969,0.10,No,No,A,0.097968992,#N/A
763.177091,0.10,No,No,A,0.097090992,#N/A
763.219227,0.10,No,No,A,0.099226992,#N/A
763.264377,0.10,No,No,A,0.104376992,#N/A
763.303499,0.10,No,No,A,0.103498992,#N/A
763.342621,0.10,No,No,A,0.102620992,#N/A
763.384757,0.10,No,No,A,0.104756992,#N/A
763.419358,0.10,No,No,A,0.099357992,#N/A
763.464508,0.10,No,No,A,0.104507992,#N/A
763.505137,0.11,No,No,A,0.105136992,#N/A
763.542752,0.10,No,No,A,0.102751992,#N/A
763.583381,0.10,No,No,A,0.103380992,#N/A
763.62401,0.10,No,No,A,0.104009992,#N/A
763.664639,0.10,No,No,A,0.104638992,#N/A
763.705268,0.11,No,No,A,0.105267992,#N/A
763.74439,0.10,No,No,A,0.104389992,#N/A
763.786526,0.11,No,No,A,0.106525992,#N/A
763.827155,0.11,No,No,A,0.107154992,#N/A
763.867784,0.11,No,No,A,0.107783992,#N/A
763.906906,0.11,No,No,A,0.106905992,#N/A
763.946028,0.11,No,No,A,0.106027992,#N/A
763.989671,0.11,No,No,A,0.109670992,#N/A
764.027286,0.11,No,No,A,0.107285992,#N/A
764.067915,0.11,No,No,A,0.107914992,#N/A
764.108544,0.11,No,No,A,0.108543992,#N/A
764.149173,0.11,No,No,A,0.109172992,#N/A
764.191309,0.11,No,No,A,0.111308992,#N/A
764.231938,0.11,No,No,A,0.111937992,#N/A
764.27106,0.11,No,No,A,0.111059992,#N/A
764.307168,0.11,No,No,A,0.107167992,#N/A
764.350811,0.11,No,No,A,0.110810992,#N/A
764.394454,0.11,No,No,A,0.114453992,#N/A
764.433576,0.11,No,No,A,0.113575992,#N/A
764.472698,0.11,No,No,A,0.112697992,#N/A
764.514834,0.11,No,No,A,0.114833992,#N/A
764.547928,0.11,No,No,A,0.107927992,#N/A
764.594585,0.11,No,No,A,0.114584992,#N/A
764.633707,0.11,No,No,A,0.113706992,#N/A
764.660773,0.10,No,No,A,0.100772992,#N/A
764.713458,0.11,No,No,A,0.113457992,#N/A
764.755594,0.12,No,No,A,0.115593992,#N/A
764.78266,0.10,No,No,A,0.102659992,#N/A
764.806712,0.09,No,No,A,0.086711992,#N/A
764.844327,0.08,No,No,A,0.084326992,#N/A
764.901533,0.10,No,No,A,0.101532992,#N/A
764.925585,0.09,No,No,A,0.085584992,#N/A
764.945116,0.07,No,No,A,0.065115992,#N/A
764.9825625,0.06,No,No,A,0.062562477,#N/A
765.0250873,0.07,No,No,A,0.065087327,#N/A
765.0762653,0.08,No,No,A,0.076265327,#N/A
765.1026164,0.06,No,No,A,0.062616397,#N/A
765.145969,0.07,No,No,A,0.06596897,#N/A
765.1873572,0.07,No,No,A,0.067357242,#N/A
765.2536052,0.09,No,No,A,0.093605242,#N/A
765.3183462,0.12,No,No,A,0.118346242,#N/A
765.3544542,0.11,No,No,A,0.114454242,#N/A
765.3950832,0.12,No,No,A,0.115083242,#N/A
765.4387262,0.12,No,No,A,0.118726242,#N/A
765.4838762,0.12,No,No,A,0.123876242,#N/A
765.5199842,0.12,No,No,A,0.119984242,#N/A
765.5591062,0.12,No,No,A,0.119106242,#N/A
765.5982282,0.12,No,No,A,0.118228242,#N/A
765.6433782,0.12,No,No,A,0.123378242,#N/A
765.6809932,0.12,No,No,A,0.120993242,#N/A
765.7231292,0.12,No,No,A,0.123129242,#N/A
765.7592372,0.12,No,No,A,0.119237242,#N/A
765.8043872,0.12,No,No,A,0.124387242,#N/A
765.8450162,0.13,No,No,A,0.125016242,#N/A
765.8841382,0.12,No,No,A,0.124138242,#N/A
765.9217532,0.12,No,No,A,0.121753242,#N/A
765.9608752,0.12,No,No,A,0.120875242,#N/A
766.0060252,0.13,No,No,A,0.126025242,#N/A
766.0481612,0.13,No,No,A,0.128161242,#N/A
766.0857762,0.13,No,No,A,0.125776242,#N/A
766.1233912,0.12,No,No,A,0.123391242,#N/A
766.1655272,0.13,No,No,A,0.125527242,#N/A
766.2076632,0.13,No,No,A,0.127663242,#N/A
766.2497992,0.13,No,No,A,0.129799242,#N/A
766.2874142,0.13,No,No,A,0.127414242,#N/A
766.3280432,0.13,No,No,A,0.128043242,#N/A
766.3671652,0.13,No,No,A,0.127165242,#N/A
766.4108082,0.13,No,No,A,0.130808242,#N/A
766.4484232,0.13,No,No,A,0.128423242,#N/A
766.4875452,0.13,No,No,A,0.127545242,#N/A
766.5296812,0.13,No,No,A,0.129681242,#N/A
766.5703102,0.13,No,No,A,0.130310242,#N/A
766.6064182,0.13,No,No,A,0.126418242,#N/A
766.6470472,0.13,No,No,A,0.127047242,#N/A
766.6891832,0.13,No,No,A,0.129183242,#N/A
766.7313192,0.13,No,No,A,0.131319242,#N/A
766.7598922,0.12,No,No,A,0.119892242,#N/A
766.8095632,0.13,No,No,A,0.129563242,#N/A
766.8426572,0.12,No,No,A,0.122657242,#N/A
766.8832862,0.12,No,No,A,0.123286242,#N/A
766.9148732,0.11,No,No,A,0.114873242,#N/A
766.9585162,0.12,No,No,A,0.118516242,#N/A
766.9946242,0.11,No,No,A,0.114624242,#N/A
767.0292252,0.11,No,No,A,0.109225242,#N/A
767.0442352,0.08,No,No,A,0.084235242,#N/A
767.0818502,0.08,No,No,A,0.081850242,#N/A
767.1089162,0.07,No,No,A,0.068916242,#N/A
767.147744,0.07,No,No,A,0.067743996,#N/A
767.1823346,0.06,No,No,A,0.062334627,#N/A
767.2245903,0.06,No,No,A,0.064590302,#N/A
767.2721588,0.07,No,No,A,0.072158789,#N/A
767.3101588,0.07,No,No,A,0.070158788,#N/A
767.3474544,0.07,No,No,A,0.0674544,#N/A
767.3840873,0.06,No,No,A,0.064087252,#N/A
767.444951,0.08,No,No,A,0.084951016,#N/A
767.487087,0.09,No,No,A,0.087087016,#N/A
767.533744,0.09,No,No,A,0.093744016,#N/A
767.587936,0.11,No,No,A,0.107936016,#N/A
767.645142,0.13,No,No,A,0.125142016,#N/A
767.694813,0.13,No,No,A,0.134813016,#N/A
767.730921,0.13,No,No,A,0.130921016,#N/A
767.773057,0.13,No,No,A,0.133057016,#N/A
767.8167,0.14,No,No,A,0.136700016,#N/A
767.855822,0.14,No,No,A,0.135822016,#N/A
767.896451,0.14,No,No,A,0.136451016,#N/A
767.93708,0.14,No,No,A,0.137080016,#N/A
767.977709,0.14,No,No,A,0.137709016,#N/A
768.016831,0.14,No,No,A,0.136831016,#N/A
768.055953,0.14,No,No,A,0.135953016,#N/A
768.099596,0.14,No,No,A,0.139596016,#N/A
768.140225,0.14,No,No,A,0.140225016,#N/A
768.176333,0.14,No,No,A,0.136333016,#N/A
768.218469,0.14,No,No,A,0.138469016,#N/A
768.260605,0.14,No,No,A,0.140605016,#N/A
768.293699,0.13,No,No,A,0.133699016,#N/A
768.341863,0.14,No,No,A,0.141863016,#N/A
768.380985,0.14,No,No,A,0.140985016,#N/A
768.415586,0.14,No,No,A,0.135586016,#N/A
768.460736,0.14,No,No,A,0.140736016,#N/A
768.501365,0.14,No,No,A,0.141365016,#N/A
768.537473,0.14,No,No,A,0.137473016,#N/A
768.585637,0.15,No,No,A,0.145637016,#N/A
768.620238,0.14,No,No,A,0.140238016,#N/A
768.65936,0.14,No,No,A,0.139360016,#N/A
768.696975,0.14,No,No,A,0.136975016,#N/A
768.743632,0.14,No,No,A,0.143632016,#N/A
768.782754,0.14,No,No,A,0.142754016,#N/A
768.817355,0.14,No,No,A,0.137355016,#N/A
768.85497,0.13,No,No,A,0.134970016,#N/A
768.903134,0.14,No,No,A,0.143134016,#N/A
768.939242,0.14,No,No,A,0.139242016,#N/A
768.976857,0.14,No,No,A,0.136857016,#N/A
769.014472,0.13,No,No,A,0.134472016,#N/A
769.059622,0.14,No,No,A,0.139622016,#N/A
769.092716,0.13,No,No,A,0.132716016,#N/A
769.116768,0.12,No,No,A,0.116768016,#N/A
769.146848,0.11,No,No,A,0.106848016,#N/A
769.193505,0.11,No,No,A,0.113505016,#N/A
769.226599,0.11,No,No,A,0.106599016,#N/A
769.247637,0.09,No,No,A,0.087637016,#N/A
769.267168,0.07,No,No,A,0.067168016,#N/A
769.3033164,0.06,No,No,A,0.063316357,#N/A
769.3471566,0.07,No,No,A,0.067156607,#N/A
769.3847716,0.06,No,No,A,0.064771607,#N/A
769.4273405,0.07,No,No,A,0.067340484,#N/A
769.4673204,0.07,No,No,A,0.067320369,#N/A
769.5109362,0.07,No,No,A,0.070936237,#N/A
769.5545792,0.07,No,No,A,0.074579237,#N/A
769.5952082,0.08,No,No,A,0.075208237,#N/A
769.6524142,0.09,No,No,A,0.092414237,#N/A
769.7126342,0.11,No,No,A,0.112634237,#N/A
769.7592912,0.12,No,No,A,0.119291237,#N/A
769.8014272,0.12,No,No,A,0.121427237,#N/A
769.8646612,0.14,No,No,A,0.144661237,#N/A
769.9067972,0.15,No,No,A,0.146797237,#N/A
769.9444122,0.14,No,No,A,0.144412237,#N/A
769.9895622,0.15,No,No,A,0.149562237,#N/A
770.0301912,0.15,No,No,B,#N/A,0.150191237
