" Exercise2.receive ($N=100, #0 - Normal-0-20200510-18:56:35-10764)",," Exercise2.receive ($N=1000, #0 - Normal-1-20200510-18:56:35-10764)",," Exercise2.receive ($N=10000, #0 - Normal-2-20200510-18:56:35-10764)",
,,403.798994273884,0.558295552476979925,398.234309564657,0.399098258419030014
,,404.30150079218,0.502506518296000014,398.659050850085,0.424741285428009926
,,404.600171088954,0.298670296773989928,398.951682680029,0.292631829943959974
,,404.999223889986,0.399052801032039992,399.397530665988,0.445847985959009982
,,405.275723879164,0.27649998917798002,399.832932768254,0.435402102266039924
,,405.69882601509,0.423102135925999987,400.422760387783,0.589827619528989986
,,406.324862891268,0.626036876177979981,400.892585991826,0.469825604042970022
,,406.708110089025,0.383247197757039968,401.470659608316,0.57807361649002997
,,407.276988054667,0.568877965641999991,401.97730647963,0.506646871313989997
,,407.776390972441,0.499402917773979934,402.464688962154,0.487382482524029934
,,408.181740547839,0.405349575398019965,402.960290453249,0.495601491094989963
,,408.61706427135,0.435323723510979919,403.422178847254,0.461888394004969946
,,409.028509538465,0.411445267115029931,403.787540283284,0.36536143603000992
,,409.54012490783,0.51161536936495988,404.300523928111,0.51298364482698999
,,410.091773149434,0.551648241604030029,404.833919662128,0.533395734017009901
,,410.604191659338,0.512418509903969974,405.280578283909,0.44665862178101001
,,411.052880101379,0.448688442041029975,405.54833861337,0.267760329460999922
,,411.628141875058,0.57526177367901998,405.869297366278,0.320958752907979925
,,411.98971883735,0.361576962291960011,406.442633002017,0.573335635739000035
,,412.48894873253,0.499229895180009928,406.977762919313,0.535129917295990018
,,413.063763872583,0.574815140052979953,407.392658792474,0.414895873161019943
,,413.411187796906,0.347423924323039921,407.862391915086,0.469733122612009943
,,413.840042037614,0.428854240708009924,408.358234725935,0.495842810849009938
,,414.237804059934,0.39776202231996993,408.860190231436,0.501955505500969898
,,414.787846904749,0.550042844815039842,409.454067837404,0.593877605968029961
,,415.227252747234,0.439405842484969941,410.07164568304,0.617577845635989939
,,415.73023732048,0.502984573246009867,410.693782751559,0.622137068519009959
,,416.308342118996,0.578104798515989945,411.378759154369,0.684976402809979843
,,416.688430696193,0.380088577196999953,411.852248268291,0.473489113921970014
,,417.050547557868,0.362116861675019994,412.337712572902,0.485464304611009975
,,417.623644107435,0.573096549566969978,412.768791865007,0.431079292105039922
,,418.066474237218,0.442830129783029933,413.182182923302,0.413391058294959921
,,418.587568215615,0.521093978396949928,413.671500608774,0.489317685472029914
,,419.166266066484,0.578697850869049899,414.10199213242,0.430491523645969985
,,419.698634360794,0.532368294309999876,414.468119865196,0.366127732776019952
,,420.262000843214,0.563366482419950018,414.958913232674,0.490793367477979967
,,420.866300984294,0.604300141080049921,415.477497513881,0.51858428120704003
,,421.310014558485,0.44371357419094992,415.824122897315,0.346625383433949995
,,421.76896369252,0.458949134035040005,416.405022394878,0.580899497563049925
,,422.237843134374,0.468879441853970011,416.945116841092,0.540094446213969845
,,422.780932434713,0.543089300339030021,417.498575387445,0.553458546352999955
,,423.325339290811,0.544406856097960021,418.078070540557,0.579495153112020041
,,423.643824969382,0.31848567857098997,418.604979099204,0.526908558646989931
,,424.060574020394,0.416749051011999992,419.239594478489,0.634615379284980016
,,424.45510403295,0.394530012555999951,419.75108053938,0.511486060890999903
,,425.091606061241,0.636502028291029861,420.160495149814,0.409414610433999957
,,425.57836772868,0.486761667438999954,420.636749506704,0.476254356890019934
,,425.95915851703,0.380790788350000018,421.094296156659,0.45754664995495997
,,426.489795366528,0.53063684949796985,421.560878545812,0.46658238915301997
,,427.117159837941,0.627364471413049959,421.939967062126,0.379088516314029953
,,427.675336142608,0.558176304666969877,422.613916218534,0.673949156407960045
,,428.149859314879,0.474523172271009927,423.141878904996,0.52796268646204991
,,428.697817572152,0.547958257273019942,423.72785124409,0.585972339093979941
,,429.31034574532,0.61252817316795993,424.174114083807,0.446262839717009971
,,430.102246420242,0.791900674922029863,424.671179768619,0.497065684811960004
,,430.413062968822,0.310816548579959993,425.073780837932,0.40260106931299
,,431.056995009663,0.643932040841040051,425.487026958852,0.413246120920010005
,,431.500577135874,0.443582126210969926,426.086134611326,0.599107652473999993
,,431.862064552846,0.36148741697200992,426.67079766064,0.5846630493140299
,,432.242388114142,0.380323561295999976,427.191756020811,0.520958360170989951
,,432.841647298637,0.599259184494999928,427.563427950217,0.371671929405979926
,,433.280000112833,0.438352814195979931,428.030764848316,0.467336898099010021
,,433.904604287652,0.624604174819009868,428.525903657716,0.495138809400029964
,,434.338595521424,0.433991233772019978,429.120541915351,0.594638257634980014
,,434.672040686112,0.333445164687990013,429.752227977708,0.631686062357009966
,,435.060243642608,0.388202956496000005,430.282314871892,0.530086894183970033
,,435.466175479075,0.405931836466999927,430.783063513044,0.500748641152029881
,,435.929687523029,0.463512043953979932,431.285470133488,0.502406620443989868
,,436.714280082591,0.784592559562039989,431.711319109392,0.425848975903989955
,,437.239265990638,0.524985908046969871,432.261209213107,0.549890103715029885
,,437.802558906011,0.563292915372979982,432.746857048229,0.485647835121989944
,,438.303800956044,0.501242050032999928,433.249731110876,0.502874062646979867
,,438.842137438702,0.538336482657999935,433.719596395133,0.46986528425703
,,439.22177246495,0.379635026248019922,434.191529173247,0.471932778113969939
,,439.747989654207,0.526217189257009996,434.58497939052,0.393450217273029976
,,440.197134756464,0.449145102256980008,435.031884949163,0.44690555864297998
,,440.678980920099,0.48184616363499999,435.514504127962,0.482619178798979973
,,441.203370796751,0.524389876652039842,436.114451791166,0.599947663204029921
,,441.832927467675,0.629556670923989922,436.615922385302,0.50147059413598005
,,442.414961197037,0.58203372936196995,437.186252063682,0.570329678380010028
,,442.979517005223,0.56455580818601003,437.71029269294,0.524040629258019972
,,443.639415080461,0.659898075237999922,438.163170643723,0.452877950782979985
,,444.223183451354,0.583768370892979945,438.616776382809,0.453605739086019974
,,444.739870788196,0.516687336842039932,439.111287366972,0.494510984162960018
,,445.128926386796,0.389055598599949979,439.60816457635,0.496877209377999949
,,445.506791234511,0.37786484771505002,440.185409805038,0.577245228688009867
,,446.027287923732,0.520496689220979911,440.780185578866,0.594775773828019936
,,446.670576536634,0.643288612901979915,441.176189705761,0.396004126894979989
,,447.255892558522,0.585316021887990031,441.648087244072,0.471897538311000006
,,447.827926070239,0.572033511717049856,442.145800807874,0.497713563801989942
,,448.432964527792,0.605038457552949934,442.658708608814,0.51290780094000987
,,448.991254340859,0.558289813067009974,443.246421743936,0.587713135121989968
,,449.399992190547,0.408737849688009967,443.75857851895,0.512156775014029895
,,449.662887335209,0.262895144662020018,444.279372308726,0.520793789776009983
,,450.155625580072,0.492738244863009986,444.781405281221,0.502032972494989902
,,450.542760468322,0.387134888249989982,445.327234486773,0.545829205551970006
,,451.154290762009,0.611530293686999956,445.608658977653,0.281424490879999987
,,451.558102715452,0.40381195344297993,446.09469129302,0.486032315367029952
,,452.070762053206,0.512659337754030051,446.711536214696,0.616844921675979926
,,452.501651109461,0.430889056254949995,447.310406034778,0.598869820082029932
,,452.782210891186,0.280559781724999955,447.655004083581,0.34459804880298994
,,453.31157743983,0.529366548644019994,448.177902328117,0.522898244536009969
,,454.056939914203,0.745362474372999846,448.612041948081,0.434139619964009957
,,454.674007259094,0.617067344890980026,448.828925907944,0.216883959862969987
,,455.229391302933,0.555384043839009853,449.488712390506,0.659786482562029872
,,456.036306029853,0.806914726920009869,449.959892899132,0.471180508625989922
,,456.539787240844,0.503481210990969871,450.445667080814,0.485774181682020021
,,456.969617239432,0.429829998588049931,450.898683750569,0.45301666975496002
,,457.479612720269,0.509995480837009959,451.272799807468,0.374116056899029934
,,458.10973049567,0.630117775400949928,451.782874619346,0.51007481187797987
,,458.608592069498,0.49886157382803997,452.354302624011,0.571428004664989995
,,459.0403605381,0.431768468602000019,452.859081431861,0.504778807850019937
,,459.767338952796,0.726978414695959914,453.574797308254,0.715715876393010039
,,460.142501212557,0.375162259760999926,453.98365330082,0.408855992565979928
,,460.692472867563,0.549971655005999868,454.410503828723,0.426850527903009922
,,461.096050686225,0.403577818662030017,454.92968957034,0.519185741616979832
,,461.632348482597,0.536297796371969945,455.4531393718,0.523449801459999972
,,462.016864573808,0.384516091211029918,455.956602516388,0.50346314458801
,,462.537156052797,0.520291478989009845,456.305555813523,0.348953297134980021
,,462.998713892052,0.461557839254969957,456.673945605615,0.368389792092049915
,,463.492081530673,0.49336763862100996,457.165924329989,0.491978724373949958
,,463.938366899248,0.446285368574990013,457.900610038765,0.73468570877599992
,,464.583582660191,0.645215760943020019,458.297010793566,0.396400754801049969
,,465.025532071772,0.44194941158098999,458.848528682537,0.551517888970979972
,,465.441450932251,0.41591886047899995,459.285620318025,0.437091635488000005
,,465.880076374049,0.438625441798019985,459.776108932619,0.490488614593969971
,,466.463805916178,0.583729542128989861,460.28794766781,0.511838735191019853
,,467.066320547307,0.602514631128999941,460.682656280982,0.394708613171990017
,,467.542475870458,0.476155323150979967,461.070543593435,0.387887312453019992
,,468.042267599878,0.49979172942005001,461.491746161047,0.42120256761199992
,,468.610259936696,0.567992336817950024,461.865038191363,0.373292030316009991
,,469.128458198113,0.518198261417009973,462.320473930541,0.455435739177969976
,,469.56159008021,0.433131882097030017,462.756420971682,0.435947041141049982
,,469.952049373496,0.390459293285969953,463.269132937092,0.512711965409949897
,,470.254867035907,0.302817662411029918,463.849340259775,0.580207322683010005
,,470.76237228381,0.507505247902999998,464.293919925379,0.444579665604009964
,,471.352016335939,0.58964405212895987,464.927138203985,0.633218278606019866
,,471.969730292444,0.617713956505040015,465.312817343855,0.385679139869979924
,,472.487356231516,0.517625939071989947,465.662243866182,0.34942652232700999
,,473.042580719335,0.555224487818980037,466.105113254598,0.442869388415999985
,,473.561744588271,0.51916386893599986,466.517032968955,0.41191971435699992
,,474.101407574427,0.539662986156030031,466.980060055604,0.463027086648989947
,,474.615424393191,0.514016818763989967,467.657564163383,0.677504107778989836
,,475.139741712488,0.524317319296979887,468.119256256261,0.461692092878019931
,,475.547972471448,0.408230758959969962,468.677076518239,0.557820261978009931
,,475.983699353571,0.435726882123049995,469.136169322629,0.459092804389970019
,,476.457874196449,0.474174842877969957,469.457460764364,0.321291441735010006
,,476.943867487337,0.485993290888020011,470.068544673776,0.611083909411999968
,,477.431605781516,0.48773829417899994,470.626468523377,0.557923849601019925
,,478.023616429322,0.592010647805979892,471.060527545608,0.434059022231000011
,,478.474384399283,0.450767969961019974,471.685179289854,0.624651744245970028
,,478.94131229873,0.466927899446999969,472.052780986845,0.367601696991019964
,,479.390110103282,0.448797804551989918,472.398432123184,0.345651136338969931
,,479.880066384707,0.489956281425010019,472.983663638306,0.585231515122019983
,,480.337438359125,0.45737197441797994,473.454529651872,0.470866013566019978
,,480.847323291412,0.509884932287040014,474.08406994275,0.629540290877969918
,,481.413275947152,0.565952655739979879,474.773419151162,0.689349208412009858
,,481.825709630455,0.412433683302990015,475.181321130591,0.407901979429029946
,,482.292887566575,0.467177936120039991,475.653870582952,0.47254945236097001
,,482.861901937738,0.569014371162949836,476.14504512576,0.491174542807980006
,,483.545047678426,0.683145740688019917,476.651596332561,0.506551206801019835
,,484.2001275352,0.655079856774019916,477.178757736378,0.527161403816989835
,,484.487195573364,0.287068038163969972,477.720671114069,0.541913377690999895
,,484.986727220856,0.499531647492009953,478.131452211881,0.410781097811990013
,,485.483385553552,0.49665833269602999,478.760602346293,0.629150134412040038
,,485.948420763525,0.465035209972999961,479.333795045843,0.573192699549959881
,,486.506930144551,0.558509381026000004,479.638735416866,0.304940371023009969
,,486.878114313308,0.371184168756999997,480.223014869685,0.584279452819030039
,,487.409287464238,0.531173150929989955,480.683528654774,0.460513785088950021
,,487.786391533694,0.37710406945597996,481.054561845563,0.371033190789029963
,,488.277193471284,0.49080193758999002,481.639961526194,0.585399680630990012
,,488.866926234633,0.58973276334904989,482.079786227502,0.439824701307999997
,,489.528119151205,0.661192916571959885,482.791535818604,0.711749591102029951
,,490.021914728481,0.493795577275989992,483.349798171865,0.558262353261000042
,,490.458262829164,0.436348100683009996,483.909677456749,0.559879284883949998
,,490.952927990214,0.494665161050020006,484.328951221381,0.419273764632009936
,,491.400789045248,0.44786105503401996,484.786955561548,0.458004340167009969
,,491.830300412111,0.429511366862979968,485.405999806185,0.619044244636999915
,,492.422079245112,0.591778833000999868,485.945442643123,0.539442836938009981
,,492.97751119781,0.555431952697969853,486.411016846401,0.465574203277979934
,,493.520002578621,0.542491380811039867,486.871838837072,0.460821990671040014
,,494.183455276761,0.663452698139959992,487.339251694142,0.467412857069969931
,,494.694626398123,0.511171121362000045,487.728678913397,0.389427219255029986
,,495.13246589253,0.437839494406999982,488.211646180858,0.482967267460989944
,,495.714215250531,0.581749358000990031,488.719986178328,0.508339997469990033
,,496.24072130701,0.526506056479040028,489.282482204265,0.562496025936980002
,,496.713053425326,0.472332118315989976,489.813107719899,0.53062551563403004
,,497.401468027103,0.688414601776969889,490.323510994975,0.510403275075989924
,,497.861554672792,0.460086645689049997,490.728024016316,0.404513021341019961
,,498.25425580235,0.392701129557959991,491.118366258368,0.390342242051989972
,,498.672751419741,0.418495617390989947,491.848991291338,0.73062503297000991
,,499.140076448045,0.46732502830400002,492.368979797583,0.519988506245000035
,,499.552292581872,0.412216133827029927,493.17085117506,0.8018713774769699
,,500.052459987382,0.500167405510010041,493.709014283741,0.538163108681029897
,,500.557260182891,0.504800195509010005,494.214048306206,0.50503402246499984
,,500.979709587234,0.422449404342959965,494.779560548118,0.565512241912019983
,,501.618300026093,0.63859043885901001,495.39790069579,0.618340147671969873
,,502.205279493464,0.58697946737101003,495.831598272884,0.433697577093989926
,,502.874348425003,0.669068931539019915,496.369016959967,0.537418687083
,,,,496.93542861801,0.566411658043019847
,,,,497.330859003917,0.395430385906989976
,,,,497.801477418021,0.470618414103969981
,,,,498.302318721975,0.500841303954020042
,,,,498.518582158618,0.216263436643029992
,,,,499.061625365024,0.543043206405970033
,,,,499.653061613026,0.591436248002029871
,,,,500.105132573701,0.452070960674969988
,,,,500.561768911767,0.456636338066010003
,,,,501.029833932715,0.468065020948019936
,,,,501.562463897811,0.532629965095959832
,,,,502.342351359618,0.779887461806989975
,,,,502.624973764528,0.282622404910000012
,,,,503.071995610559,0.447021846031020018
,,,,503.622936504652,0.550940894092999841
,,,,504.102503591668,0.479567087015989932
,,,,504.661853092807,0.559349501139019931
,,,,505.117786822709,0.455933729901970006
,,,,505.669916018805,0.552129196096019956
,,,,506.1811045519,0.511188533094979911
,,,,506.555290906298,0.374186354398029939
,,,,506.96577946532,0.410488559021989994
,,,,507.494987704568,0.529208239247960008
,,,,507.944220998142,0.449233293574029966
,,,,508.398269219781,0.454048221639030023
,,,,508.854526034539,0.456256814757979965
,,,,509.480791816247,0.626265781708009948
,,,,509.916458536128,0.435666719880999917
,,,,510.295425559164,0.378967023036009929
,,,,510.788338450058,0.492912890893989928
,,,,511.041378467419,0.253040017361000012
,,,,511.492237289503,0.450858822083999964
,,,,512.031855253621,0.53961796411794993
,,,,512.457767292595,0.425912038974049943
,,,,513.111014733707,0.653247441111939994
,,,,513.390478755004,0.279464021297029961
,,,,513.730284499787,0.339805744783009953
,,,,514.311913899171,0.581629399384040011
,,,,514.657320509657,0.345406610485950003
,,,,515.135892027486,0.478571517828979995
,,,,515.676072646449,0.540180618963060019
,,,,516.224692977178,0.548620330728909919
,,,,516.865062522886,0.640369545708040053
,,,,517.207823193683,0.342760670797019993
,,,,517.740924038027,0.533100844343949995
,,,,518.299991267338,0.559067229311039912
,,,,518.741875128093,0.441883860754959999
,,,,519.233303486104,0.491428358011040008
,,,,519.830307957462,0.597004471357989837
,,,,520.245859529726,0.415551572264009959
,,,,520.707200423053,0.461340893327019994
,,,,521.179389643272,0.472189220218980019
,,,,521.575756377207,0.396366733934999991
,,,,521.995769757828,0.420013380621069963
,,,,522.367952712043,0.372182954214959947
,,,,522.867861443315,0.499908731271940019
,,,,523.449435990583,0.581574547268020045
,,,,524.104898951931,0.655462961348009851
,,,,524.368716568855,0.263817616924029939
,,,,524.889006792836,0.520290223980959918
,,,,525.423357955016,0.534351162179969915
,,,,525.884403080049,0.461045125033019973
,,,,526.545047187159,0.660644107109989995
,,,,527.05191214313,0.506864955971079831
,,,,527.681831499169,0.629919356038949993
,,,,528.16425868981,0.48242719064103001
,,,,528.550472348869,0.386213659058969981
,,,,529.105972009171,0.555499660301959961
,,,,529.471495785139,0.365523775968089935
,,,,529.930894722201,0.459398937061909926
,,,,530.392167451481,0.461272729280039925
,,,,530.825067729317,0.43290027783597995
,,,,531.340351751426,0.515284022108969839
,,,,531.57240910812,0.232057356694099991
,,,,532.177398444894,0.604989336774000016
,,,,532.626353997325,0.448955552430900016
,,,,533.171551932055,0.545197934730029973
,,,,533.671725151785,0.500173219730069893
,,,,534.292328163979,0.620603012193899902
,,,,534.766370611315,0.474042447336049941
,,,,535.157678601116,0.391307989801019992
,,,,535.788340501074,0.630661899958000036
,,,,536.344598503784,0.556258002710019903
,,,,536.929462122405,0.584863618620939937
,,,,537.466275158456,0.536813036051059897
,,,,538.130698315351,0.664423156894939912
,,,,538.640988862212,0.510290546861029924
,,,,539.100980350567,0.459991488354939968
,,,,539.655172487591,0.554192137024069883
,,,,540.27512806402,0.619955576428989904
,,,,540.712234688315,0.437106624294979926
,,,,541.161213899055,0.448979210740049981
,,,,541.525156026037,0.36394212698189998
,,,,542.121236539307,0.596080513270069942
,,,,542.451116540141,0.329880000834009921
,,,,542.888472844352,0.437356304210989918
,,,,543.380301061935,0.491828217583019976
,,,,543.736660529258,0.35635946732293
,,,,544.233676426417,0.497015897159029937
,,,,544.585307225601,0.351630799184019958
,,,,545.165793180737,0.580485955135940031
,,,,545.588910925818,0.423117745081069916
,,,,545.948691817434,0.359780891615969931
,,,,546.413210136611,0.464518319177049996
,,,,547.042666880897,0.629456744285900035
,,,,547.525904497895,0.48323761699805001
,,,,548.095886599804,0.569982101908979907
,,,,548.513058946971,0.417172347167020006
,,,,548.910201167513,0.397142220542039956
,,,,549.684257985974,0.774056818460959968
,,,,550.099351262385,0.415093276410969933
,,,,550.637070712594,0.537719450209009906
,,,,551.195174489463,0.558103776868959842
,,,,551.726995656982,0.531821167519070046
,,,,552.292145701357,0.565150044374949975
,,,,553.014499762946,0.722354061589040026
,,,,553.644296708383,0.629796945436959851
,,,,554.159268648312,0.514971939929069975
,,,,554.538418462952,0.379149814639960001
,,,,555.174663172819,0.63624470986700987
,,,,555.943043423949,0.768380251129999965
,,,,556.640746079325,0.697702655376019939
,,,,557.302886521953,0.662140442628019963
,,,,557.735669067168,0.43278254521498993
,,,,558.035970446761,0.30030137959295
,,,,558.554251921718,0.518281474957009933
,,,,559.195458732341,0.641206810622980014
,,,,559.703203672567,0.507744940226079852
,,,,560.236473410703,0.533269738135909941
,,,,560.572996165335,0.336522754632029961
,,,,561.0327758504,0.45977968506497002
,,,,561.426528186672,0.39375233627208994
,,,,561.838827890019,0.412299703346889921
,,,,562.262707272728,0.423879382709060002
,,,,562.830057692385,0.567350419657030034
,,,,563.430076278721,0.600018586335979928
,,,,564.118986378116,0.688910099394999915
,,,,564.516637400904,0.397651022787949946
,,,,565.153341931466,0.636704530562040014
,,,,565.84321986997,0.689877938503969942
,,,,566.358720278931,0.515500408960970045
,,,,566.913784326166,0.555064047235079846
,,,,567.296776031406,0.38299170523998993
,,,,567.865037504483,0.568261473076969945
,,,,568.357527732191,0.492490227707999992
,,,,569.12149434593,0.763966613738940033
,,,,569.649481176675,0.52798683074501995
,,,,570.123800972704,0.474319796029019966
,,,,570.94731213661,0.823511163906009976
,,,,571.47280764165,0.525495505039999864
,,,,571.962844735467,0.490037093817019984
,,,,572.409241995372,0.446397259904980024
,,,,572.862291755012,0.453049759639949975
,,,,573.280140017821,0.417848262809000001
,,,,573.847109471629,0.566969453808039867
,,,,574.19225074855,0.345141276921030025
,,,,574.76308448877,0.570833740219999883
,,,,575.219937633151,0.456853144380939932
,,,,575.681076650517,0.461139017366009926
,,,,576.299056167533,0.617979517016009836
,,,,576.814582857739,0.515526690205999835
,,,,577.366627833797,0.552044976058029932
,,,,577.862215838555,0.495588004758020004
,,,,578.288880566937,0.426664728381979994
,,,,578.803181325806,0.514300758869010053
,,,,579.368203298515,0.56502197270901999
,,,,579.849954512452,0.481751213936949971
,,,,580.411800809729,0.561846297277039938
,,,,580.871729807555,0.459928997825949979
,,,,581.488622549731,0.616892742175989992
,,,,582.008248848757,0.519626299026070047
,,,,582.536662274978,0.528413426220939895
,,,,582.835551853836,0.298889578858050007
,,,,583.341392138208,0.505840284371970037
,,,,583.77088065514,0.429488516931999961
,,,,584.337798494039,0.56691783889902991
,,,,584.779806984708,0.442008490668969964
,,,,585.238679854221,0.458872869513019973
,,,,585.804739043429,0.566059189207980037
,,,,586.403161360941,0.598422317512020015
,,,,586.964234764884,0.561073403942939917
,,,,587.476813870738,0.512579105853999903
,,,,588.091587691349,0.614773820611050012
,,,,588.602668775634,0.511081084285019969
,,,,589.112535686481,0.509866910846989982
,,,,589.641112555588,0.528576869106929911
,,,,590.240352538995,0.599239983407069851
,,,,590.712026049877,0.471673510881939981
,,,,591.43596949557,0.723943445693070005
,,,,591.900470239874,0.464500744304019994
,,,,592.365311144066,0.464840904191989976
,,,,593.073052888493,0.70774174442693005
,,,,593.603562325521,0.530509437028059858
,,,,594.074565155189,0.47100282966800999
,,,,594.524789381161,0.45022422597196998
,,,,595.041855761614,0.517066380453000015
,,,,595.444754846323,0.402899084709019915
,,,,596.005315113732,0.560560267408960031
,,,,596.543831330822,0.538516217089979985
,,,,596.945654677962,0.401823347140069951
,,,,597.570647059045,0.624992381082959844
,,,,598.00249945596,0.431852396915019974
,,,,598.565877073363,0.563377617403030047
,,,,599.04211893782,0.476241864456939943
,,,,599.468327960248,0.42620902242799996
,,,,599.951188383995,0.482860423747069942
,,,,600.581952926514,0.63076454251892988
,,,,601.025789999855,0.443837073340999975
,,,,601.486331178966,0.460541179111029983
,,,,601.812617922487,0.326286743520999954
,,,,602.240583722031,0.427965799544040013
,,,,602.788038297427,0.547454575395929896
,,,,603.170671389424,0.382633091997039985
,,,,603.634174021903,0.463502632478939965
,,,,604.338819282039,0.704645260136089965
,,,,604.863947627635,0.52512834559592991
,,,,605.368354312984,0.504406685349069847
,,,,606.011503287897,0.643148974912949975
,,,,606.48609517778,0.474591889883069993
,,,,607.031187624808,0.545092447027969881
,,,,607.519979607104,0.488791982295989965
,,,,608.217424601859,0.69744499475495991
,,,,608.680983316084,0.463558714224969967
,,,,609.165786186748,0.484802870663999961
,,,,609.722958574851,0.557172388103029933
,,,,610.239018389721,0.516059814869999964
,,,,610.74625237826,0.507233988539040002
,,,,611.251571253186,0.50531887492592986
,,,,611.739681237367,0.488109984181050002
,,,,612.280057090931,0.540375853563999972
,,,,612.908925312386,0.628868221455039841
,,,,613.353589351544,0.444664039157939947
,,,,613.800483827274,0.446894475730009952
,,,,614.437210718337,0.636726891063059904
,,,,615.162766444656,0.725555726318929835
,,,,615.858902965695,0.696136521038969832
,,,,616.463569510362,0.604666544666999869
,,,,616.9823007346,0.518731224238079933
,,,,617.565125639633,0.582824905033019866
,,,,618.191979405198,0.626853765564989947
,,,,618.688769931786,0.496790526587919998
,,,,619.284027737697,0.595257805911050039
,,,,619.697249003207,0.413221265509949973
,,,,620.332566968048,0.635317964841080048
,,,,620.896938683234,0.564371715185979947
,,,,621.173365658292,0.276426975058029932
,,,,621.942792424714,0.769426766421929861
,,,,622.483539513068,0.540747088354009973
,,,,622.984312613118,0.500773100049969997
,,,,623.344009200863,0.35969658774502
,,,,623.733090936919,0.389081736056030023
,,,,624.280444585316,0.547353648397009837
,,,,624.857606199686,0.577161614369970041
,,,,625.394998559822,0.537392360135980016
,,,,626.042816537975,0.647817978153059968
,,,,626.575481520856,0.532664982880989955
,,,,627.211828619622,0.63634709876601003
,,,,627.746288576421,0.534459956798969846
,,,,628.078887093798,0.332598517377049928
,,,,628.546273299252,0.467386205453980017
,,,,629.081967189532,0.535693890279959947
,,,,629.624036188946,0.54206899941402997
,,,,630.3353799728,0.711343783853980001
,,,,631.05239163659,0.717011663789999915
,,,,631.546898090198,0.494506453607979955
,,,,631.910703594193,0.363805503995079935
,,,,632.406622500735,0.495918906541989999
,,,,632.879468245773,0.472845745037939965
,,,,633.46949662947,0.590028383697019929
,,,,633.841254214929,0.371757585459019933
,,,,634.368925882757,0.527671667828029986
,,,,634.93730503024,0.56837914748290985
,,,,635.537531825348,0.600226795108030006
,,,,635.978272859114,0.440741033766019916
,,,,636.176909336522,0.198636477407939992
,,,,636.683813371222,0.50690403470002998
,,,,637.231977327593,0.548163956371009895
,,,,637.639554370866,0.407577043273020021
,,,,638.110506131862,0.470951760995939936
,,,,638.700026363726,0.589520231864069986
,,,,639.120689530688,0.420663166961959931
,,,,639.621148657868,0.500459127179969874
,,,,639.969593926627,0.348445268759060009
,,,,640.645927392153,0.676333465526000041
,,,,640.943443548277,0.297516156123949992
,,,,641.348199378144,0.40475582986698999
,,,,641.816316483364,0.468117105220019922
,,,,642.103658460249,0.287341976885049919
,,,,642.671805935463,0.568147475213999883
,,,,643.183909319821,0.512103384357939892
,,,,643.736435975591,0.552526655770069872
,,,,644.351536467251,0.615100491659970046
,,,,644.855477507036,0.503941039784989939
,,,,645.497528582363,0.642051075326999895
,,,,646.039237807883,0.541709225519980017
,,,,646.537792642176,0.498554834293029933
,,,,646.832842527294,0.295049885118029985
,,,,647.351942823207,0.519100295912950036
,,,,647.815341274805,0.463398451597979985
,,,,648.314088151589,0.498746876784029955
,,,,648.867849313244,0.553761161654960029
,,,,649.460332727831,0.5924834145870399
,,,,650.091262491362,0.630929763530959861
,,,,650.566164714287,0.474902222925039916
,,,,651.194110750266,0.6279460359789899
,,,,651.729676421346,0.53556567108000985
,,,,652.219321205026,0.489644783679979986
,,,,652.768902571275,0.549581366249069833
,,,,652.959925411623,0.191022840347959965
,,,,653.547005579648,0.587080168024949996
,,,,653.885659613087,0.338654033439069965
,,,,654.458688764861,0.57302915177399005
,,,,655.011560411528,0.55287164666696986
,,,,655.413189671913,0.401629260384989915
,,,,655.915129611265,0.501939939352039842
,,,,656.410737496032,0.495607884766969928
,,,,656.856156120714,0.445418624682019979
,,,,657.51193672732,0.655780606605959934
,,,,657.987973026971,0.476036299651010017
,,,,658.723996651142,0.736023624171029841
,,,,659.37478238817,0.650785737027949948
,,,,659.796407972173,0.421625584003100016
,,,,660.262609289314,0.46620131714099
,,,,660.726617175656,0.464007886341959994
,,,,661.276315204115,0.549698028459030039
,,,,661.619803334646,0.343488130531000023
,,,,662.103974411734,0.484171077088039967
,,,,662.691810962017,0.587836550282989864
,,,,663.147733090157,0.45592212813994992
,,,,663.593817124942,0.446084034785030001
,,,,663.997749637438,0.403932512495999927
,,,,664.45698215067,0.459232513231999981
,,,,665.231187296248,0.774205145577979921
,,,,665.783339847388,0.552152551140010049
,,,,666.358085575476,0.574745728088029925
,,,,667.125563985209,0.767478409732919915
,,,,667.501251332681,0.375687347472079989
,,,,667.976230460739,0.474979128057949947
,,,,668.549360073696,0.573129612957020027
,,,,669.090300252883,0.540940179187029855
,,,,669.546464309274,0.456164056390999992
,,,,669.902536183068,0.35607187379400995
,,,,670.609848688594,0.707312505525919951
,,,,671.0057525854,0.395903896805979925
,,,,671.62911367714,0.62336109174009002
,,,,671.991923430405,0.36280975326497
,,,,672.568549536329,0.576626105923989881
,,,,673.163421368393,0.594871832063969871
,,,,673.772189581556,0.608768213162989898
,,,,674.233508398317,0.461318816761039916
,,,,674.673278937104,0.439770538787000007
,,,,675.13499573231,0.461716795206029926
,,,,675.648459547679,0.513463815368939922
,,,,676.10468108898,0.456221541301029985
,,,,676.609934010802,0.505252921822029852
,,,,677.127982631527,0.518048620724929961
